id_panorama,nombre,edad
120792,Hernán Gurule Arroyo,87
120792,Sancho Palomo Lira,74
120792,Francisco Zamudio Trejo,43
120792,Lorena Montañez Carbajal,
120792,Miguel Gaona Alonzo,101
120792,Rafael Covarrubias Santillán,-102
120793,,108
,,95
120793,Alfredo Roldán Ramón,
120794,Maricarmen Nazario Vázquez,81
120794,Esteban Roque Guajardo,62
120794,Gustavo Montalvo Montes,101
120794,Sra. Óscar Partida Marroquín,60
120794,Virginia Morales Cazares,50
120794,Blanca Naranjo Serrato,72
120794,Sta. Antonia Segovia Carranza,90
120794,Andrés Guzmán Pedraza,79
,Martín Orosco Piña,82
120794,Alberto Camarillo Alemán,4
120795,Raúl Jasso Rodrígez,-14
120795,Sra. Agustín Meléndez Verduzco,-77
,Sta. Guillermo Frías Gaona,61
120795,Sr. Cristian Archuleta García,
120796,Sra. Soledad Hidalgo Domínguez,79
120796,Reina Mejía Cadena,21
120796,Andrés Mateo Perales,95
120796,Arturo Valverde Fonseca,-75
120796,Alejandra Mejía Rocha,36
120796,Mario Longoria Vaca,54
120796,Sr. Óscar Corrales Carrillo,10
120796,Adela Alvarez Lovato,-36
120796,Nicolás Molina Partida,24
120796,Carlota Zaragoza García,15
,Pedro Rosado Solano,67
120802,Marcos Alicea Jiménez,107
120807,Margarita Gamez Fonseca,-59
120810,Sta. Óscar Noriega Barela,54
120810,María Luisa Rojo Villalobos,31
120810,Salvador Gutiérrez Delafuente,50
120810,Gabriela Partida Alarcón,53
120810,Lucas Guerra Peres,53
,Luis Miguel Alemán Laboy,76
120812,,46
,Javier Soto Briseño,99
120813,Sra. Salvador Armijo Sotelo,44
120813,Manuel Paredes Palomino,44
120850,Roberto León Orosco,51
120887,Leonor Ayala Granado,107
120813,Sra. María Elena Briseño Prieto,99
120813,Sr. Guadalupe Mascareñas Delapaz,30
120813,Guillermina Sarabia Leiva,44
120814,Miguel Ángel Pedroza Barajas,15
120814,Rosario Salas Pabón,13
120814,,88
120814,Claudia Casárez Medrano,47
120814,Sta. Clemente Mena Barraza,41
120815,,43
120815,Soledad Bonilla Peralta,25
120815,Alejandra Delgadillo Arce,25
120815,María Eugenia Tafoya Aragón,110
,Rosario Espino Hinojosa,
120820,Sr. Leticia Nieto Alfaro,80
120820,Sra. Mateo Solorio Cordero,73
120820,Gustavo Soliz Barajas,65
,,44
120820,Margarita Rangel Casas,
120820,Roberto Pizarro Gálvez,78
120820,Eva Matos Armijo,108
120824,,92
120825,Carlos Cazares Gálvez,-27
120825,Mateo Sandoval Griego,84
120825,Jorge Luis Valentín Valencia,92
120825,Enrique Barragán Llamas,-92
120825,Sta. Miguel Esquibel Rodrígez,13
120825,Amalia Raya Armas,67
120826,Concepción Velásquez Huerta,48
120826,Dorotea Guardado Cintrón,60
120826,,82
120826,Guadalupe Partida Olivares,86
120826,Elsa Pérez Padilla,40
120826,Sta. Armando Jáquez Moreno,89
120827,Sra. Gloria Velásquez Meléndez,-21
120827,Clara Heredia Ceja,-30
120828,Carla Rico Galarza,
,Lorena Chávez Lomeli,81
120829,Sra. Marta Hernández Armendáriz,-93
120837,,53
,Miguel Ángel Serrato Beltrán,91
120838,Rebeca Haro Ríos,67
120838,Gilberto Santillán Lebrón,106
120838,Maricarmen Jaimes Zamora,103
120838,Felipe Velásquez Castañeda,55
120838,Sta. Graciela Malave Quiñones,-96
120838,Graciela Ocasio Nieves,105
120838,Ramiro Guerra Morales,12
120839,Mariana Morales Lemus,-35
120839,María Malave Maya,
120839,Mateo Alanis Saldaña,
120840,Laura Malave Barajas,18
120840,Sr. David Perea Rosado,36
120840,Sr. Agustín Rodríguez Garza,-45
120840,Concepción Rivas Valladares,83
120840,Óscar Sedillo Escobedo,
120840,Rosalia Figueroa Salgado,14
120840,Enrique Collazo Casárez,23
,Sta. Ramiro Fierro Ozuna,63
120845,Isabela Archuleta Zayas,73
120845,Sra. Salvador Luna Gamboa,91
120845,,29
120845,Miguel Ángel Zúñiga Rincón,79
120845,Sta. Sara Nájera Treviño,34
120845,Sta. Blanca Mireles Fierro,30
120845,Jacobo Franco Ortiz,-91
120846,Hernán Iglesias Torres,
120846,David Ramos Montañez,88
120846,César Cotto Macías,64
120846,Luis Saldivar Lucero,108
,Carlota Ortiz Longoria,41
120846,Martín Soto Sánchez,62
120846,Daniela Riojas Lozada,101
120847,Sra. Rosa Castañeda Maya,-32
120847,,74
120848,Esteban Anaya Vela,35
120848,Esteban Regalado Cedillo,36
120848,Miguel Ángel Rico Porras,49
120848,Margarita Barrios Lucio,91
120848,Guadalupe Mares Delatorre,25
,Rafael de Jesús Botello,45
120848,Sr. Samuel Ávalos Hernández,34
120849,Margarita Moya Zarate,68
120849,Sta. Susana Vera Zapata,71
120849,Sra. Lourdes Cavazos Gálvez,93
120849,Esperanza Garibay Sevilla,80
120849,Sra. Margarita Tafoya Valverde,84
120849,Lourdes Pacheco Vázquez,102
120849,Mateo Agosto Sisneros,79
,,35
120850,Francisco Rolón Espinosa,84
120850,Dorotea Ocampo Angulo,27
120850,Cristobal Gastélum Cardona,11
120850,Javier Mondragón Tafoya,96
120850,Roberto Madera Caldera,48
120850,Sr. Cristian Rangel Jáquez,59
120853,Sr. Vicente Garay Alemán,44
120853,Sra. Alejandro Mireles Cervántez,34
120853,Mónica Vera Maestas,110
120859,Graciela Valverde Becerra,-34
120862,,66
120862,,4
120863,Sr. Gustavo Varela Carrero,
120863,Julio César Aragón Acevedo,77
120863,María Teresa Vélez Ulibarri,104
120863,Sra. Manuel Vergara Vigil,64
120863,Elisa Trejo Mata,27
,Marilu Castellanos Marín,108
120869,Sra. José Barela Mercado,
120875,Rodrigo Luevano Garibay,73
120875,Cristobal Peña Macías,11
120875,Ramón Alejandro Galindo,9
120875,Daniel Cazares Vela,8
120875,Sra. Benjamín Pacheco Romo,21
120875,Luis Miguel Mendoza Delatorre,64
120876,Sra. Mayte Rosas Zaragoza,59
120876,Gilberto Mascareñas Guzmán,40
120876,Sta. Salvador Tamayo Menéndez,6
120876,,94
120876,Sr. Carmen Muñoz Venegas,110
120876,Reina Solorio Sisneros,18
120881,Isabel Delgado Hernandes,53
120881,José Eduardo Reynoso Grijalva,51
120887,José Emilio Rentería Benavides,96
120887,Sra. Irene Tórrez Gracia,85
120887,Marcela Macías Benítez,39
120887,Irene Delvalle Frías,20
120887,José Emilio Quesada Solorzano,42
120887,Juana Villegas Laureano,
120921,Adán Garza Sarabia,49
120896,,71
120896,Adela Ulloa Flórez,45
120896,María Cristina Bustamante Corona,104
120896,Susana Solorio Galindo,54
120896,Lourdes Montaño Barrera,94
120896,Sr. Rebeca Casares Ceballos,
120896,Laura Cantú Urrutia,56
120897,,96
,Marisol Huerta Arriaga,40
120898,Vicente Cano Regalado,
120899,Santiago Armas Cordero,97
120899,Jesús Rosado Carrero,108
120899,Sofia Armendáriz Valdez,29
120899,Sra. Catalina Gallardo Barrientos,89
120899,Catalina Juárez Quesada,80
120899,Ana Luisa Ybarra Bétancourt,36
120899,Sta. Víctor Casares Treviño,28
120900,,42
120901,Eva Valadez Botello,90
,Sta. Josefina Valenzuela Linares,34
120901,Sta. Fernando Hurtado Caldera,-80
120901,Martín Cerda Hidalgo,105
120901,Sr. Ana Luisa Jaramillo Piña,4
120901,Inés Echevarría Riojas,37
120901,Alfredo Almonte Alcaraz,31
120904,Marta Barela Reyna,
120904,Patricio Orosco Moya,-52
120904,Rafael Sarabia Tafoya,
120904,Teresa Sevilla Guardado,
120904,,61
120905,Rafael Jaime Quintanilla,24
120905,Emilia Barraza Garibay,94
120905,Timoteo Armijo Coronado,49
120905,Ricardo Colunga Tafoya,24
120905,Fernando Guerrero Alba,33
120905,Sra. Jaime Márquez Barrios,88
120905,Cristina Padrón Alcaraz,-23
120905,Marta Bueno Moya,25
120905,,32
120905,Marcos Rosas Cisneros,27
,Sra. Natalia Rivero Miramontes,41
120906,Javier Malave Estévez,
120907,Sr. Isabela Ochoa Alfaro,-68
120907,Emilia Girón Villa,
120910,Julio Linares Oquendo,28
120910,Ramón Juárez Lerma,10
120910,Gonzalo Cavazos Contreras,92
120910,Eduardo Dueñas Noriega,94
120911,Magdalena Terán Vanegas,61
120911,Concepción Escobedo Campos,89
120911,María Cristina Calderón Fonseca,42
120911,Luz Delapaz Barela,
120913,Vicente Mayorga Moya,46
120913,Mariana Navarrete Ayala,
120913,Micaela Ávila Rubio,14
120913,Mónica Adorno Tello,33
120914,Sra. Carlota Jurado Rojo,68
120914,Lucia Meléndez Caballero,97
120914,Sr. Bernardo Adorno Viera,30
120914,Sr. Emilio Treviño Galarza,78
,,108
120923,José Emilio Rodríguez Garay,69
120924,Lola Haro Véliz,
120928,María José Ureña Barraza,93
120928,Andrés Patiño Villagómez,39
120928,Alfonso Jiménez Treviño,101
120928,César Gastélum Ríos,8
120928,Tomás Orellana Casanova,79
120928,Jesús Garay Acevedo,5
120928,Mariana Munguía Lebrón,47
120929,,90
120929,Jesús Cuellar Lucero,
120929,Catalina Grijalva Magaña,-82
,Esteban Heredia Castillo,79
,Mónica Ortiz Pedraza,59
120930,Sr. Pedro Barragán Gaitán,85
120930,Gloria Lira Gastélum,88
120930,Salvador Delrío Naranjo,40
120930,Marco Antonio Franco Prieto,93
120930,Sonia Hurtado Loera,42
120930,Sta. Mario Abreu Navarro,28
120938,Ignacio Valenzuela Sosa,-34
120939,Luz Urrutia Villegas,15
120939,,
120939,Sta. Javier Casares Téllez,33
120939,Sta. Catalina Navarrete Barragán,11
,Luis Miguel Rodarte Orta,4
120940,,94
120940,María Corrales Ordóñez,4
120940,Sta. Gilberto Espinoza Cuellar,-50
120940,Daniel Abeyta Nazario,103
120940,Cristian Rodrígez Villagómez,25
120941,,78
120944,María Ordóñez Guajardo,73
120944,Sr. Adela Olivera Araña,80
120945,Ramiro Delacrúz Otero,82
120945,Guadalupe Morales Mayorga,100
120947,Homero Botello Tamez,109
120947,Sr. Francisco Montañez Quiñónez,59
120952,Miguel Ángel Guerrero Bravo,110
120952,Natalia Leal Mojica,18
120952,Norma Hernandes Alcaraz,103
120952,Mercedes Delao Montero,61
120970,Mario Zamora Pulido,
120970,Clemente Beltrán Reséndez,61
120971,Elisa Hernandes Negrete,38
120971,Sta. Federico Cepeda Murillo,102
120972,Adriana Alcala Rivero,-100
120976,Silvia Hernández Arredondo,
120979,,75
,Hugo Navarro Lebrón,57
,,
120986,,17
120986,Eloisa Moreno Guardado,30
120986,Alberto Rentería Olivares,51
120986,Gilberto Flórez Barrientos,57
120986,Sta. Isabel Leal Tafoya,97
120986,Sr. Óscar Borrego Centeno,82
120986,Sr. Óscar Munguía Osorio,86
120987,Sra. José Eduardo Valdivia Lozano,
120988,Joaquín Villegas Preciado,-82
120988,Ramiro Rivas Alanis,55
120988,Gustavo Orellana Flórez,
120988,Sra. Gerardo Ortiz Márquez,107
120988,Susana Arevalo Cepeda,13
120988,Lourdes Garibay Alva,38
120988,Jorge Luis Contreras Casas,110
120989,Rodrigo Bañuelos Haro,19
120989,Marco Antonio Prado Cordero,41
120989,María del Carmen Chavarría Rosado,65
120989,Sr. Marisol Jáquez Cadena,59
120989,Sr. Vicente Valdivia Santillán,21
120989,María Cristina Vigil Duran,-109
120989,Manuel Corona Figueroa,61
120990,Eloisa Posada Rodríguez,
120991,Elena Maldonado Angulo,50
,Sancho Valenzuela Sosa,110
120991,Homero Acosta Alfaro,35
120991,Sra. Nicolás Ulibarri Barrios,45
120991,Natalia Pabón Alcaraz,
120991,Eduardo Sauceda Balderas,21
120991,Elsa Peres Ortega,24
120994,Jesús Valenzuela Rivero,109
120994,Sofia Rosario Armas,32
120994,Ana Soliz Casanova,81
120994,Sancho Girón Castro,107
120994,Rafael Solorzano Ibarra,68
120994,Barbara Lemus Vaca,74
120994,Francisco León Hernández,18
120995,,-44
120995,,73
120996,Patricia Navarro Carrera,67
120996,Sr. Mario Lara Ávila,23
120996,Sr. Marilu Peres Raya,6
120996,Benito Alvarado Miramontes,16
120996,Eva Loya Zepeda,11
120996,Lorena Monroy Soto,103
120996,Maricarmen Campos Quiroz,5
120997,Sra. María Elena Montoya Toledo,3
120997,Francisca de Anda Véliz,54
120997,Raquel Ruiz Negrón,99
120997,Teodoro Treviño Preciado,47
120997,Sra. Octavio Alonso Gil,18
120997,Sonia Urrutia Santana,36
120997,María José Torres Robles,-35
120998,Ángela Márquez Saucedo,94
120998,José Luis Rodarte Zapata,83
120998,Arturo Rivera Mascareñas,31
120998,Sra. Agustín Quintana Perales,-64
120998,Lucas Delvalle Anguiano,33
120998,Carlota Alcaraz Barrientos,74
,María Soledad Navarro Zavala,6
120999,Mariana Núñez Cano,37
,Samuel Anguiano Altamirano,26
120999,Sra. Caridad Sauceda Murillo,38
120999,Sra. Juan Carlos Gonzales Figueroa,73
120999,César Cornejo Berríos,46
120999,Eduardo Olivárez Villaseñor,4
120999,Hernán Montoya Quiñones,49
121005,Rosalia Corona Pichardo,-99
121005,Nicolás Bravo Sanabria,-78
121006,Martín Navarro Moya,62
121006,Ana María Alemán Olivo,79
121006,,8
121006,Miguel Gallegos Atencio,100
121007,Octavio Loera Gil,
121009,Pablo Orosco Delarosa,7
121009,Víctor Porras Carrera,4
121009,Sra. Gregorio Altamirano Delafuente,4
121009,Marcela Solano Espinoza,91
121013,Sergio Calderón Varela,-11
121013,Gabriel Cortez Trujillo,
121016,Cristina Girón Madrid,52
121016,Horacio Calvillo Figueroa,5
121016,Sra. Juan Carlos Jaime Valdivia,75
121016,Juan Carlos Luna Santiago,24
121020,José Eduardo Colunga Vanegas,-22
,,
,,
121020,Andrés Arellano Valverde,16
121020,Sta. Clemente Cepeda Alarcón,107
121025,José María Roque Olivo,
121025,Cristian Palomino Nevárez,-67
121025,,35
121025,,66
121025,Federico Reyes Reyna,
121026,Samuel Carranza Arevalo,58
121026,Emilio Griego Miramontes,60
121026,Irene Cervantes Lucero,81
121026,,98
121026,Mónica Mota Vaca,7
121026,Claudio Alanis Raya,42
121026,Diego Otero Campos,81
,Gregorio Tórrez Terrazas,90
121026,Gilberto Vega Avilés,13
121026,Rubén Saldivar Domínquez,76
121027,Alberto Monroy Carmona,69
121027,Vicente Delrío Ledesma,82
121027,Sra. Miguel Ángel Miramontes Fonseca,108
121027,Sta. Adán Campos Menchaca,107
121027,José Emilio Ybarra Arreola,33
121027,Sta. Manuel Jaime Torres,33
121027,Cecilia Pulido Gallegos,37
121027,Florencia Hurtado Madera,95
121027,Yolanda Porras Canales,14
121027,Hugo Perales Jaimes,41
,Claudio Vargas Sarabia,-15
,Lucia Dávila Gonzales,15
121031,Sonia Colón Zayas,
121031,Andrea Carrera Carrero,38
121031,Sergio Saiz Holguín,91
121031,Sra. Jorge Cantú Sisneros,29
121031,,53
121031,Ana Luisa Prado Valdés,93
121032,Juan Carlos Mojica Godoy,18
121032,Rubén Hidalgo Gil,68
121032,María José Ríos Viera,15
121032,Arturo Cazares Galarza,
121032,Joaquín Ceballos Espinosa,107
121032,Juan Trejo Vallejo,
121036,Sta. Leonor Romo Carreón,96
121036,Cristobal Abeyta Aponte,16
121036,Alejandro Vaca Olivera,64
121036,Sofia Valdez Salinas,39
,Mateo Vélez Casanova,67
121036,Marcela Vega Olivas,12
121037,Sra. Cristina Barela Marín,22
121037,Irene Ruelas Colón,50
121037,Jorge Valencia Briones,
121037,Florencia Cordero Parra,32
121037,Elena Mayorga Báez,79
121037,Sr. Juan Palacios Valladares,
121038,Alejandro Palomino Carmona,38
,Ramona Alarcón Medina,73
,,67
121038,Sr. Homero Rodríquez Cantú,81
121038,Sra. Rocio Llamas Bermúdez,108
121038,Carmen Ybarra Mondragón,
121038,Florencia Madrigal Gaytán,92
121041,Marco Antonio Polanco Urrutia,
121041,Ester Alarcón Garrido,21
121041,Cristobal Lucero Carrera,71
121041,Carlos Cantú Vásquez,98
,María Luisa Martínez Atencio,10
,Lucas Verdugo Corona,4
121043,Enrique Sauceda Bueno,65
121043,Sr. Germán Mena Estévez,15
121043,Adán Padilla Maldonado,35
121044,Timoteo Ortiz Cuellar,3
121044,Joaquín Montemayor Zúñiga,24
121044,Víctor Elizondo Abeyta,64
,Sra. María José Aranda Rodríquez,34
121045,Martín Zarate Meza,15
,Reina Palomino Carrion,61
121045,Miguel Ángel Torres Amador,55
121045,Conchita Jasso Matos,90
,Gilberto Tapia Águilar,59
121574,Hugo Marín Palomo,22
121574,Alfonso Cerda Villalpando,47
121574,Sr. Enrique Loya Caraballo,
,Sr. Natalia Mojica Viera,24
121051,Alfonso Salas Maestas,
121051,Patricia Miramontes Rosado,
121052,Rosa Arellano Escalante,21
121052,Lourdes Santana Alarcón,20
121052,Sta. Patricio Olvera Fajardo,17
121052,Caridad Abrego Aranda,
121052,Sra. Guadalupe Olmos Hurtado,45
121052,Óscar Robles Enríquez,102
121052,César Mayorga Lovato,32
121052,Sr. Alicia Guerrero Pérez,49
121052,Rodrigo Barela Velázquez,36
121052,Sr. Dorotea Balderas Pulido,43
,,
,,
121055,,5
121056,,
,Sta. Rafael Lucio Godoy,95
,Juan Carlos Huerta Aguirre,93
121056,Magdalena Cervantes Castillo,18
121056,María Eugenia Hernández Gómez,43
,,37
121056,,69
121059,Diego Delacrúz Olivo,
121060,Adriana Valdivia Meza,49
121060,Eva Tafoya Zelaya,22
121060,Santiago Otero Villegas,106
121060,Ana María Carranza Zepeda,
121060,Sta. Francisco de Anda Sotelo,9
121060,Laura Riojas Luna,57
121062,Jerónimo Benavides Arteaga,57
121062,Sra. Gloria Cordero Escamilla,65
121062,José Emilio Sedillo Vega,76
121062,María Luisa Rodarte Lemus,-57
121062,Ramiro Mesa Rodríguez,-30
121062,Fernando Fernández Iglesias,52
121066,Sra. Alfonso Zayas Muro,80
121066,Sr. Esteban Araña Casárez,89
121066,Vicente Delvalle Madrigal,-32
121066,Blanca Alvarez Angulo,68
121066,Claudia Gaona Raya,78
121066,Gloria Delafuente Rendón,70
121067,Micaela Montero Olivas,13
121067,Alfonso Delacrúz Pedraza,21
121067,Sra. Jacobo Amador Mena,81
121067,Sr. Margarita Ávila Montaño,84
121067,Sra. Mónica Sauceda Cornejo,102
121067,Luisa Rocha Segura,50
121069,Laura Collazo Quintana,55
121069,Luisa Montes Holguín,10
,Fernando Aragón Carvajal,108
121069,Marisol Magaña Carrasco,52
121069,Gloria Benavides Arriaga,87
121069,Isabel Bueno Márquez,31
121080,Alejandro Carrasco Angulo,27
121080,Sta. Jorge Terán Lebrón,20
,Rodrigo Lozano Frías,53
121080,Manuela Galván Mireles,
121080,Débora Granados Posada,67
121081,Sta. Andrés Carranza Bravo,30
121081,Sra. Alejandro Vera Crespo,104
121081,María Eugenia Palomino Jurado,-105
121081,Sra. Andrea Rojas Chavarría,91
121081,Clara Velázquez Gaitán,13
121082,,30
121082,María del Carmen Girón Guzmán,18
121082,Sra. Daniel Cardenas Roybal,14
121082,Juan Carlos Mejía Loera,102
121082,Sra. Gabriela Alfaro Adame,38
121083,,-24
121083,,70
121087,Nicolás Bonilla Bravo,24
121087,Esteban Cano Bañuelos,64
121087,Isabel Leyva Escamilla,49
121087,Gregorio de Anda Sierra,80
121087,Micaela Treviño Terán,27
121089,Emilia Tello Cabán,46
,Ana Hernández Rodríquez,41
121089,Adriana Valentín Vélez,82
121089,Sta. Clara Cervántez Monroy,21
121089,Sra. Clara Flores Borrego,47
121090,Gabriel Almanza Villegas,
121092,Sara Montañez Castañeda,79
121092,Sra. Elvira Meraz Elizondo,63
121092,Andrés Sevilla Salgado,105
121092,Sra. Timoteo Pizarro Lucero,89
121092,Sra. Marco Antonio Holguín Camacho,101
121097,,40
121101,Gabriel Vergara Samaniego,5
,,
,,
121101,Sta. Clemente Casillas Zapata,45
121101,Elvira Pacheco Esparza,-87
121101,Mateo Guerra Beltrán,61
121101,María Teresa Méndez Ocasio,26
121101,Pablo Pulido Griego,
121101,Dolores Verdugo Cornejo,89
121101,Margarita Naranjo Godoy,72
121101,Rosalia Barreto Curiel,28
121101,Sra. Elsa Godínez Montero,78
121102,Óscar Viera Ocasio,87
,Sr. Susana Molina Ávila,6
121102,María del Carmen Bustos Salas,40
121102,María Soledad Cerda Garrido,72
121102,Sr. Hugo Candelaria Balderas,17
121102,Lucia Narváez Casares,85
121102,Ignacio Zavala Urías,82
121102,Diana Candelaria Quintanilla,39
121102,Antonia Olmos Parra,36
121102,Juan Rosales Murillo,54
121103,Ramón Crespo Vela,64
121103,María Luisa Ramón Zepeda,103
121103,Germán Villareal Ozuna,26
121103,Sra. Clara Tovar Garrido,98
121103,María Soledad Cantú Rendón,49
121103,Óscar Quintero Aparicio,
,Sta. María Teresa Hernández Trejo,7
121103,Sta. Maricarmen Delatorre Meléndez,
121103,Sra. Mariano Calvillo Arteaga,81
121103,Sta. Martín Elizondo Meza,38
,Jorge Luis Ochoa Aragón,36
121113,Virginia Herrera Terrazas,37
121113,María José Pacheco Cervántez,-59
121113,José María Jasso Garay,73
121113,Rodrigo Adorno Orosco,92
,Sr. Pablo Tamayo Mercado,22
121117,Cristina Guajardo Casillas,46
121117,,95
121124,Luisa Grijalva Ríos,24
121124,Berta Sauceda Guillen,16
,Ángela Rivera Orosco,105
121134,Jerónimo Muro Paredes,
,Carla Cuellar Lovato,6
121134,,70
121135,Verónica Regalado Flórez,36
121135,Sr. Sancho Campos Maya,69
121135,Sra. José Eduardo Téllez Oquendo,108
121135,Horacio Pedroza Narváez,47
121135,Gloria Cantú Sáenz,3
121135,Emilia Lebrón Delgadillo,107
,César Armijo Rosario,47
121135,Sra. Isabel Cadena Escobedo,-60
121135,Elsa Quintana Gamboa,99
121136,Samuel Duarte Roque,84
121136,Horacio Estrada Carranza,81
121136,Guillermo Viera Villareal,
121136,Julio César Guerra Sáenz,20
121136,,107
121136,Sta. Rubén Montoya Caraballo,79
121136,Ignacio Cabrera Iglesias,
121136,Alicia Rodríguez Delatorre,74
121136,Rosalia Robledo Cardenas,77
121137,José Eduardo Lerma Berríos,18
121137,Daniela Olvera Padilla,25
121137,Sra. Cristobal Laboy Valdivia,42
121137,Esperanza Frías Valles,-96
121137,Sta. Hugo Nieves Delgado,
121137,,21
121137,Carla Casillas Cantú,28
121137,Luisa Delagarza Montez,12
121137,Mariano Padrón Adorno,57
121138,María Teresa Menchaca Cerda,-10
121138,Carlos Partida Campos,
121138,María Cristina Hernández Muro,
121138,Sr. Alicia Borrego Lomeli,-54
121139,Rubén Tamez Lozano,
121139,Beatriz Medrano Ortega,-63
121143,Javier Mejía Archuleta,
121143,Sr. Timoteo Polanco Luna,-101
121144,Manuela Sanabria Pedraza,53
121144,,98
,Sr. Patricia Leal Tapia,22
121144,Silvia Véliz Ulibarri,98
121144,Luis Medina Batista,73
121144,Juan Carlos Gil Adorno,59
121144,Rodrigo Barela Casares,16
121145,Sta. Octavio Mejía Roybal,35
121145,Sta. Estela Herrera Cepeda,
121145,Lorenzo Lomeli Rosario,85
121145,Mercedes Lozada Colunga,11
121145,Manuela Pantoja Chavarría,93
121145,Rocio Maestas Segura,74
121145,María José Hernández Pagan,104
121151,Andrea Garibay Mascareñas,45
,Bernardo Heredia Batista,49
121151,Diego Godínez Luevano,37
121151,Sta. Catalina Negrete Mercado,36
121151,Raúl Loera Rosales,70
,Sr. Carlota Delagarza Montaño,-8
121151,Marta Velasco Arenas,79
121151,Juana Aguayo Campos,23
121151,,33
121152,Sra. Carla Abrego Saucedo,
121152,Sta. Elena Cuellar Aguayo,
121153,,8
121153,,58
121154,Emilia González Loya,53
121154,Sta. Julia Ocasio Ceja,13
121154,Sr. Fernando Toro Correa,86
121154,,109
121154,Sonia Esquibel Toledo,69
121154,,34
121154,Luz Estévez Correa,47
121154,Arturo Esparza Jimínez,75
121154,,98
,Sta. Isabel Casárez Solorzano,4
121155,,108
121156,Sra. Lilia Muro Lara,86
121156,Enrique Muñiz Esparza,58
121156,Lorena Abeyta Valdez,44
121156,Benjamín Roldán Tijerina,39
121156,Ester Nájera Guardado,19
121156,Irene Rubio Negrón,91
121156,Concepción Valdez Soliz,62
121156,Gloria Chapa Zambrano,89
121156,Sr. Clara Benavides Mesa,72
,Ángela Montes Collado,100
121160,Luis Esquivel Zapata,104
121160,Gustavo Díaz Polanco,
121160,Víctor Cantú Tamez,66
121160,Alberto Jáquez Posada,
121160,Silvia Segovia Malave,94
121160,Ramona Montalvo Velázquez,-16
121160,Julia Ordóñez Medina,61
121161,,68
121164,Samuel Pabón Dueñas,-46
121164,Sr. Ernesto Loya Carreón,
121165,Lourdes Rosas Godoy,108
121165,,45
121165,Dorotea Verduzco Jaimes,20
121165,Sta. Rosa Pantoja Guerrero,11
121165,Sra. Benjamín Urrutia Acevedo,43
121165,Sra. Eva Marrero Grijalva,25
,,24
121165,Sra. Magdalena Trujillo Sandoval,61
121166,,83
121167,Gregorio Villagómez Espinal,72
121167,Daniel Vigil Matos,26
121167,Susana Otero Camarillo,96
,María Luisa Aragón Agosto,109
121167,Alberto Cadena Miramontes,76
121167,María Eugenia Riojas Menchaca,72
121167,Marco Antonio Escalante Tijerina,69
121170,,34
,Ariadna Rivas Arriaga,78
121171,,15
121171,Inés Barajas Vallejo,85
121171,Sra. Ricardo Olivas Arias,46
121172,,18
121174,Luisa Lara Arellano,
121179,,89
121180,Julia Gracia Valenzuela,24
121181,Luis Yáñez Rendón,-21
121187,Magdalena Anguiano Quiroz,43
121187,Sr. Amalia Ibarra Galindo,95
121187,Yolanda Duran Vallejo,45
121187,Carlota Rico Orosco,4
121187,Raquel Bravo Valdez,81
121191,,48
121191,Jorge Fajardo Miranda,101
121194,Sta. Pablo Velázquez Cepeda,11
121194,Lourdes Alaniz Ceja,11
121194,Felipe Armijo Haro,80
121194,Victoria Lozano Negrón,6
,Anita Carvajal Pineda,92
,,65
121202,María Eugenia Flores Agosto,
121204,,99
121204,Sra. Soledad Salcedo Muro,26
121204,Alicia Tejeda Jaime,99
121204,Sr. José Flórez Peña,103
121209,Samuel Laboy Lebrón,86
121209,Elena Tapia Campos,14
121209,,104
121209,Lucas Escobedo Castillo,105
121210,,100
121212,Sta. María Agosto Barajas,47
121212,Sta. Teresa Huerta Armenta,-7
121212,Gonzalo Grijalva Tamayo,84
121212,Sta. Roberto Saavedra Reynoso,59
121218,Jacobo Rincón Patiño,83
121218,Germán Ramos Montes,56
121218,Javier Delagarza Jaramillo,16
121218,Emilia Hernandes Mascareñas,49
121218,Martín Preciado Téllez,86
121218,Octavio Ceja Lozada,66
,Sra. Inés Carmona Ávalos,91
121218,Sra. Tomás Ulibarri Maestas,29
121218,Sta. Francisco Soliz Vásquez,73
121219,Vicente Gallegos Villa,
121219,Sta. Octavio Valverde Espinosa,6
121219,María Elena Villalpando Iglesias,35
121219,,30
121219,Raquel Bañuelos Colunga,47
121219,José Eduardo Pedroza Alonso,73
121219,Julio Mendoza Cortés,100
121219,Rodrigo Fonseca Rivas,109
121219,Miguel Ángel Ayala Armenta,
,Benito Velasco Chávez,40
121220,Lilia Lemus Verdugo,16
121220,Sra. Luz Collazo Botello,70
121220,Teodoro Fernández Zavala,41
121220,Sta. Carlota Galarza Altamirano,33
121220,Sr. Lola Espinoza Vera,76
121220,,
,Jorge Benítez Castro,-17
121220,Conchita Merino Fierro,-9
121224,Cristina Huerta Mesa,93
121224,Sta. Diana Ocampo Granado,12
121224,Barbara Holguín Alonzo,8
121224,Elena Quintana Alvarez,98
121224,Fernando Noriega Flores,54
121224,Alicia Aguayo Agosto,74
121224,Eloisa Soria Munguía,76
121224,Mariano Gracia Rascón,-69
121224,Gabriela Lovato Portillo,95
121231,Julio Caraballo Longoria,38
121231,Marco Antonio Covarrubias Villa,42
121232,Sta. Claudio Urrutia Padilla,76
121232,Ramón Ornelas Tórrez,71
121233,Sr. Patricio Figueroa Trujillo,40
